INFO 2026-05-13 01:19:33,054 autoreload 23740 7000 Watching for file changes with StatReloader
ERROR 2026-05-18 17:43:00,148 log 23148 17928 "GET /diagnoses/ HTTP/1.1" 500 189577
ERROR 2026-05-18 17:43:08,270 log 23148 17928 "GET /diagnoses/ HTTP/1.1" 500 189577
INFO 2026-05-18 17:54:01,217 autoreload 23148 23324 C:\Users\hp\dentcare\clinic\views.py changed, reloading.
INFO 2026-05-18 17:54:01,680 autoreload 18336 14856 C:\Users\hp\dentcare\clinic\views.py changed, reloading.
INFO 2026-05-18 17:54:02,417 autoreload 13400 8920 Watching for file changes with StatReloader
INFO 2026-05-18 17:54:02,804 autoreload 18428 20368 Watching for file changes with StatReloader
INFO 2026-05-18 17:54:22,787 autoreload 13400 8920 C:\Users\hp\dentcare\clinic\urls.py changed, reloading.
INFO 2026-05-18 17:54:23,055 autoreload 18428 20368 C:\Users\hp\dentcare\clinic\urls.py changed, reloading.
INFO 2026-05-18 17:54:23,897 autoreload 15544 13224 Watching for file changes with StatReloader
INFO 2026-05-18 17:54:24,172 autoreload 8964 6636 Watching for file changes with StatReloader
INFO 2026-05-18 17:57:09,992 autoreload 17844 18536 Watching for file changes with StatReloader
INFO 2026-05-18 17:57:12,401 log 15544 15500 "GET / HTTP/1.1" 200 18348
INFO 2026-05-18 17:57:14,372 log 15544 15500 "GET /dashboard/ HTTP/1.1" 200 28641
INFO 2026-05-18 17:57:17,078 log 15544 15500 "GET /diagnoses/ HTTP/1.1" 200 20502
INFO 2026-05-18 17:57:20,216 log 15544 15500 "GET /diagnoses/2/photos/ HTTP/1.1" 200 17749
INFO 2026-05-18 17:57:21,622 log 15544 15500 "GET /diagnoses/2/edit/ HTTP/1.1" 200 22618
INFO 2026-05-18 17:57:27,575 log 15544 15500 "POST /diagnoses/2/edit/ HTTP/1.1" 302 0
INFO 2026-05-18 17:57:27,593 log 15544 15500 "GET /diagnoses/ HTTP/1.1" 200 20842
INFO 2026-05-18 17:57:29,985 log 15544 15500 "GET /diagnoses/2/photos/ HTTP/1.1" 200 17749
INFO 2026-05-18 17:57:31,591 log 15544 15500 "GET /diagnoses/2/ HTTP/1.1" 200 20259
INFO 2026-05-18 17:57:34,223 log 15544 15500 "GET /diagnoses/2/edit/ HTTP/1.1" 200 22618
INFO 2026-05-18 17:57:40,456 log 15544 15500 "POST /diagnoses/2/edit/ HTTP/1.1" 302 0
INFO 2026-05-18 17:57:40,472 log 15544 15500 "GET /diagnoses/ HTTP/1.1" 200 20842
INFO 2026-05-18 17:57:42,696 log 15544 15500 "GET /waiting-list/ HTTP/1.1" 200 18335
INFO 2026-05-18 17:57:43,813 log 15544 15500 "GET /payslips/ HTTP/1.1" 200 19781
INFO 2026-05-18 17:58:25,061 log 15544 15500 "GET /dashboard/ HTTP/1.1" 200 28632
INFO 2026-05-18 17:58:50,015 log 15544 15500 "GET /auth/logout/ HTTP/1.1" 302 0
INFO 2026-05-18 17:58:50,040 log 15544 15500 "GET /auth/login/ HTTP/1.1" 200 16815
INFO 2026-05-18 17:59:02,027 log 15544 15500 "POST /auth/login/ HTTP/1.1" 200 16819
INFO 2026-05-18 17:59:21,939 log 15544 15500 "POST /auth/login/ HTTP/1.1" 302 0
INFO 2026-05-18 17:59:21,956 log 15544 15500 "GET /dashboard/ HTTP/1.1" 200 28959
INFO 2026-05-18 17:59:24,330 log 15544 15500 "GET /employees/ HTTP/1.1" 200 21741
INFO 2026-05-18 17:59:28,454 log 15544 15500 "GET /employees/4/edit/ HTTP/1.1" 200 21948
INFO 2026-05-18 18:00:21,459 log 15544 15500 "POST /employees/4/edit/ HTTP/1.1" 302 0
INFO 2026-05-18 18:00:21,473 log 15544 15500 "GET /employees/ HTTP/1.1" 200 22080
INFO 2026-05-18 18:00:24,572 log 15544 15500 "GET /auth/logout/ HTTP/1.1" 302 0
INFO 2026-05-18 18:00:24,582 log 15544 15500 "GET /auth/login/ HTTP/1.1" 200 16815
INFO 2026-05-18 18:00:32,198 log 15544 15500 "POST /auth/login/ HTTP/1.1" 302 0
INFO 2026-05-18 18:00:32,215 log 15544 15500 "GET /dashboard/ HTTP/1.1" 200 28381
INFO 2026-05-18 18:00:35,173 log 15544 15500 "GET /patients/ HTTP/1.1" 200 22911
INFO 2026-05-18 18:00:36,076 log 15544 15500 "GET /appointments/ HTTP/1.1" 200 21630
INFO 2026-05-18 18:00:37,185 log 15544 15500 "GET /waiting-list/ HTTP/1.1" 200 17754
INFO 2026-05-18 18:00:38,312 log 15544 15500 "GET /appointments/ HTTP/1.1" 200 21630
INFO 2026-05-18 18:00:43,641 log 15544 15500 "GET /patients/ HTTP/1.1" 200 22911
INFO 2026-05-18 18:00:45,293 log 15544 15500 "GET /dashboard/ HTTP/1.1" 200 28051
INFO 2026-05-18 18:00:49,680 log 15544 15500 "GET /auth/logout/ HTTP/1.1" 302 0
INFO 2026-05-18 18:00:49,691 log 15544 15500 "GET /auth/login/ HTTP/1.1" 200 16815
INFO 2026-05-19 19:55:10,970 autoreload 22464 3548 Watching for file changes with StatReloader
INFO 2026-05-19 19:55:21,754 log 22464 3012 "GET / HTTP/1.1" 200 18311
WARNING 2026-05-19 19:55:22,053 log 22464 3012 "GET /favicon.ico HTTP/1.1" 404 13378
INFO 2026-05-19 19:55:27,157 log 22464 20180 "GET /auth/login/ HTTP/1.1" 200 16699
INFO 2026-05-19 19:55:38,962 log 22464 20180 "POST /auth/login/ HTTP/1.1" 200 16819
INFO 2026-05-19 19:55:52,904 log 22464 20180 "POST /auth/login/ HTTP/1.1" 200 16819
INFO 2026-05-19 19:55:58,585 log 22464 20180 "POST /auth/login/ HTTP/1.1" 302 0
INFO 2026-05-19 19:55:58,656 log 22464 20180 "GET /dashboard/ HTTP/1.1" 200 29993
INFO 2026-05-19 19:56:01,730 log 22464 20180 "GET /patients/ HTTP/1.1" 200 23492
INFO 2026-05-19 19:56:03,701 log 22464 20180 "GET /appointments/ HTTP/1.1" 200 22211
INFO 2026-05-19 19:56:04,849 log 22464 20180 "GET /waiting-list/ HTTP/1.1" 200 18335
INFO 2026-05-19 19:56:07,068 log 22464 20180 "GET /payslips/ HTTP/1.1" 200 19781
INFO 2026-05-23 14:48:15,872 autoreload 20820 14716 Watching for file changes with StatReloader
INFO 2026-05-23 14:48:20,823 log 20820 19032 "GET / HTTP/1.1" 200 18348
WARNING 2026-05-23 14:48:21,138 log 20820 19032 "GET /favicon.ico HTTP/1.1" 404 18020
INFO 2026-05-23 14:48:23,230 log 20820 19032 "GET /dashboard/ HTTP/1.1" 200 28692
INFO 2026-05-23 14:48:25,212 log 20820 19032 "GET /patients/ HTTP/1.1" 200 23492
INFO 2026-05-23 14:48:26,353 log 20820 19032 "GET /appointments/ HTTP/1.1" 200 22211
INFO 2026-05-23 14:48:28,434 log 20820 19032 "GET /diagnoses/ HTTP/1.1" 200 20502
INFO 2026-05-23 14:48:30,488 log 20820 19032 "GET /waiting-list/ HTTP/1.1" 200 18335
INFO 2026-05-23 14:48:32,169 log 20820 19032 "GET /payslips/ HTTP/1.1" 200 19781
INFO 2026-05-23 14:48:33,947 log 20820 19032 "GET /employees/ HTTP/1.1" 200 21741
INFO 2026-05-23 14:48:35,911 log 20820 19032 "GET /activity-logs/ HTTP/1.1" 200 27306
INFO 2026-05-23 14:48:37,427 log 20820 19032 "GET /settings/ HTTP/1.1" 200 21220
INFO 2026-05-23 15:13:23,071 log 20820 19420 "GET /dashboard/ HTTP/1.1" 200 28692
INFO 2026-05-23 15:13:40,624 log 20820 19420 "GET /patients/ HTTP/1.1" 200 23492
INFO 2026-05-23 15:13:42,249 log 20820 19420 "GET /appointments/ HTTP/1.1" 200 22211
INFO 2026-05-23 15:13:51,623 log 20820 19420 "GET /appointments/add/ HTTP/1.1" 200 20717
INFO 2026-05-23 15:14:38,163 log 20820 10772 "POST /appointments/add/ HTTP/1.1" 200 21069
INFO 2026-05-23 15:14:41,818 log 20820 10772 "GET /diagnoses/ HTTP/1.1" 200 20502
INFO 2026-05-23 15:14:43,947 log 20820 10772 "GET /waiting-list/ HTTP/1.1" 200 18335
INFO 2026-05-23 15:15:09,707 log 20820 10772 "GET /payslips/ HTTP/1.1" 200 19781
INFO 2026-05-23 15:15:13,603 log 20820 10772 "GET /patients/ HTTP/1.1" 200 23492
INFO 2026-05-23 15:15:16,092 log 20820 10772 "GET /appointments/ HTTP/1.1" 200 22211
INFO 2026-05-23 15:15:18,992 log 20820 10772 "GET /diagnoses/ HTTP/1.1" 200 20502
INFO 2026-05-23 15:15:20,837 log 20820 10772 "GET /waiting-list/ HTTP/1.1" 200 18335
INFO 2026-05-23 15:15:22,670 log 20820 10772 "GET /payslips/ HTTP/1.1" 200 19781
INFO 2026-05-23 15:15:23,781 log 20820 10772 "GET /employees/ HTTP/1.1" 200 21741
INFO 2026-05-23 15:15:27,317 log 20820 10772 "GET /payslips/ HTTP/1.1" 200 19781
INFO 2026-05-23 15:15:29,182 log 20820 10772 "GET /payslips/add/ HTTP/1.1" 200 22268
INFO 2026-05-23 15:15:50,241 log 20820 10772 "POST /payslips/add/ HTTP/1.1" 302 0
INFO 2026-05-23 15:15:50,271 log 20820 10772 "GET /payslips/ HTTP/1.1" 200 21245
INFO 2026-05-23 15:15:52,731 log 20820 10772 "GET /payslips/2/pdf/ HTTP/1.1" 200 4053
INFO 2026-05-23 15:15:55,681 log 20820 14372 "GET /payslips/2/pdf/ HTTP/1.1" 200 4053
INFO 2026-05-23 19:55:34,727 autoreload 20820 14716 C:\Users\hp\dentcare\clinic\views.py changed, reloading.
INFO 2026-05-23 19:55:37,687 autoreload 14560 17560 Watching for file changes with StatReloader
INFO 2026-05-23 19:55:47,049 autoreload 14560 17560 C:\Users\hp\dentcare\clinic\models.py changed, reloading.
INFO 2026-05-23 19:55:49,382 autoreload 1960 8420 Watching for file changes with StatReloader
INFO 2026-05-23 19:55:57,679 autoreload 1960 8420 C:\Users\hp\dentcare\clinic\urls.py changed, reloading.
INFO 2026-05-23 19:56:00,061 autoreload 12848 14896 Watching for file changes with StatReloader
INFO 2026-05-24 01:48:19,489 autoreload 7600 16272 Watching for file changes with StatReloader
INFO 2026-05-24 01:48:22,372 log 7600 1020 "GET / HTTP/1.1" 200 18348
INFO 2026-05-24 01:48:24,173 log 7600 1020 "GET /dashboard/ HTTP/1.1" 200 21016
INFO 2026-05-24 01:48:30,985 log 7600 1020 "GET /patients/ HTTP/1.1" 200 23015
INFO 2026-05-24 01:48:32,933 log 7600 1020 "GET /appointments/ HTTP/1.1" 200 23522
INFO 2026-05-24 01:48:34,495 log 7600 1020 "GET /diagnoses/ HTTP/1.1" 200 17698
INFO 2026-05-24 01:48:36,434 log 7600 1020 "GET /waiting-list/ HTTP/1.1" 200 17667
INFO 2026-05-24 01:48:37,715 log 7600 1020 "GET /invoices/ HTTP/1.1" 200 17608
INFO 2026-05-24 01:48:39,185 log 7600 1020 "GET /employees/ HTTP/1.1" 200 18608
INFO 2026-05-24 01:48:40,510 log 7600 1020 "GET /analytics/ HTTP/1.1" 200 24030
INFO 2026-05-24 01:48:44,382 log 7600 1020 "GET /activity-logs/ HTTP/1.1" 200 17597
INFO 2026-05-24 01:48:45,584 log 7600 1020 "GET /settings/ HTTP/1.1" 200 22979
INFO 2026-05-24 01:48:52,079 log 7600 1020 "GET /appointments/ HTTP/1.1" 200 23522
INFO 2026-05-24 01:48:54,221 log 7600 1020 "GET /diagnoses/ HTTP/1.1" 200 17698
INFO 2026-05-24 01:48:56,793 log 7600 1020 "GET /employees/ HTTP/1.1" 200 18608
INFO 2026-05-24 01:48:58,858 log 7600 1020 "GET /employees/add/ HTTP/1.1" 200 20402
INFO 2026-05-24 01:48:58,910 log 7600 1020 "GET /employees/latest-id/ HTTP/1.1" 200 26
INFO 2026-05-24 01:48:58,920 log 7600 21920 "GET /employees/latest-id/ HTTP/1.1" 200 26
INFO 2026-05-24 01:49:11,774 log 7600 21920 "GET /dashboard/ HTTP/1.1" 200 21016
INFO 2026-05-24 02:27:31,626 autoreload 18020 17860 Watching for file changes with StatReloader
INFO 2026-05-24 02:27:34,426 basehttp 18020 21180 "GET / HTTP/1.1" 200 18578
INFO 2026-05-24 02:27:37,616 basehttp 18020 21180 "GET /auth/login/ HTTP/1.1" 200 4823
